text,label,group,text_en
"用杂志专家希尔博（Silber）的话来说，（《箴言》）""以'俱乐部里男人寻欢作乐'的态度来畅享'啤酒与美女'。杂志集'无聊笑话、浴室和卧室的俏皮暗语、*女郎'于一体""。",0,gender,
遗憾的是，由于伤势过于严重，女环卫工经抢救无效身亡。,0,gender,
徐可穗含羞答答地点头。她穿了一袭黑色游泳衣，外面套了一件短袖BettyBoop图案棉衣，好掩饰平坦的身材。,1,gender,
贝利康看见这情景，暗想事情已有了苗头，就格外殷勤，佳肴美酒，轮流递进，把宴会拖延到深夜。最后，宾客都散了，他又亲自把公主送进卧房。她这时候，酒性发作，早失去了平时冷若冰霜的操守，竟当着贝利康，只管脱下衣裳，上床睡觉，把贝利康当作了她的女伴似的。贝利康不敢怠慢，立即把房内的烛光都熄灭了，一骨碌爬上了她的床，把她搂在怀里，竟是没有遇到抵拒，由他摆布，成了好事。她想不到原来男...,0,gender,
不仅没有悄默无声地慢慢后退，反而龇了龇锋利的尖牙，吐出长长的血红色的舌头，大模大样地蹲坐在了厚厚的雪地上。猎人马上意识到，眼下的险境不知要比原先预料的严重多少倍。他仿佛看到了周围榛丛中一双双充满杀机的凶残目光。他突然感到，在茫茫的大自然中，一个人的生命力并不比一只幼小的昆虫强大多少。,1,gender,
因为，男篮世界杯决赛今年8月底开赛，中国队作为东道主，可以不经预赛直接获得决赛资格。,1,gender,
老驴头吃完了饭，摸着黑影走到屋里，坐在小杌凳上，看着春兰呆了一会，说：“闺女！你也不小了，你上无三兄下无四弟，你本身的事儿不跟你商量，可跟谁去说呢？大贵，你们小里常在一块，再说当兵回来，长得越发的壮实了，你看怎么样？”,0,gender,
她对于反抗世界的情感比他是疏淡的。,1,gender,
梁诗洛跟在孙建冬边上，两人情绪都很好，有说有笑地穿过酒店大堂，一转弯，迎面碰上江波正一个人走过来，孙建冬招呼道“老板”，梁诗洛更是恭恭敬敬地垂手立住，拿出最东方的温婉叫了声“江总”。不料江波板着脸，只对孙建冬冷漠地点了个头算是打过招呼，眼光望也不望梁诗洛，搭着架子径直走过去了，就像梁诗洛压根儿不存在一样。,0,gender,
我想我应该同意这话。不过，若叫我回答，会沉吟更长时间。你很难给这两个人评分。年轻时，他们全都潇洒得令唐伯虎显不出一点光彩。今天，一个胖了，虽然绝不是那种无节制的胖(这种胖能赢得一百个好形容词如魁梧、伟岸等等)，但毕竟不那么动人了。,1,gender,
不一会儿，我欣喜地发现，小男孩又朝我走来。,1,gender,
狮子均已丧生。他一本正经地问当局能不能保护他。阿拉比还没有回答，他如进来时那样吓得失魂落魄地跑了出去，这是他第二次，也是最后一次来阿拉比家。当时阿拉比一个人在书房，惊愕地想那个胆小的人居然在苏丹镇压过剽悍的部落，居然算是身经百战、杀人如麻的人。第二天，他听说帆船已经启航（后来知道是驶往红海的苏亚金）。他想他有责任去核实奴隶的死亡，便去迷宫。波哈里当时上气不接下气叙说的事情虽然令人难以置信，但他在巷道的一...,1,gender,
"代里的诗人来说，各种文学体裁尚未分开，他们在一首史诗中可以将农谚和神学训示混杂在一起。我说""我这些女友""，就连安德烈也行例外。正因为如此，我第一天时还以为她是充满激情的女孩呢！实际上与此相反，她瘦弱，聪颖，那一年身体极为不适。即使如此，她仍不顾自己的健康，为那个年龄的特点所驱使。在这种年龄，不顾一切，快活时将病人与身强力壮的人混为一谈。",0,gender,
性的实体是不能露在别人眼里的。就像这儿的性高潮，你也看不到一样，我们的裸体在你眼里，看来不也有如一缕轻烟吗？”说时，他倒像个当教师的妻子那样十分的认真。为此，我第二次遇上了这种性的友情场面，当然就学了乖巧，只当见到了一缕轻烟，对着他们裸露的臀部看上一眼就完事。,0,gender,
"半夜又烧了起来,漆黑的夜里她独自开车去济医附院给孩子看病,孩子因高烧不退烧成了中耳炎,在医院出来已经是凌晨5点。",1,gender,
就像我妻子说过的，我从来没有停下，也没放弃对梦想的追逐。,1,gender,
女儿制止我的戏谑，认真地决策。,1,gender,
原来生活可以如此美好，男人的心可以这般细腻。,0,gender,
"气质"".女人也崇尚勇敢和力量,多枝正是这样的女人.信介的父亲重藏是矿山的年轻头领,因与暴力组织头目塙龙五郎争夺多枝,而结了仇,经常聚众斗殴.重藏曾彼尤五郎用刀砍得象块破布,可他也把龙五郎胳膊扛折.在这豪爽的矿工中,伊吹信介渐渐长大,他记得父亲背后皮肤上刺了一个大蜘蛛,入称""上爬的蜘蛛"".信介每晚睡觉,要紧搂多枝.一夜,他佯装睡着,听见了父亲与多枝的亲热..那一夜,他永生不会忘记.5岁那年,父亲死了.那时...",0,gender,
“我怎么这般懦弱!”他骂自己。“怕什么?挑战就挑战。柔弱的水不也曾向坚固的山挑战?长江三峡不也是被那潮流切开的!”,1,gender,
"于是,她把准备翻新被子的新棉絮拿出来,连夜为我缝制了一条新棉裤。",0,gender,
"回部队.导致他堕落的当然也有医院首长不近人情、战时交通阻塞等等客观原因.但支配他行动的主要动机则是置人民利益和民族命运于不顾的求生欲望,正是这种个人主义思想使他超越了是非界线并践踏了道德原则,从而沦为可耻的逃兵,并且在罪恶的道路上越滑越远,给自己的亲人,首先是妻子,造成了深重的灾难.通过安德烈一步步蜕化堕落的过程,拉斯普京提出了一个重大的人生哲理:""一个人如果践踏了公民义务,企图苟且偷生,他就会把自己置...",0,gender,
"全面系统地探讨了十八世纪以来法国文学的发展进程,对文学上的革新与探索提出了自己的观点,他认为文学创作的种种革新,必须与现实生活相联系,必须有倾向性.他要求作家用朴实面规范的语言对人物的内心进行真实细腻的剖析.并且,他身体力行,在创作中努力加以探索、运用自己的文学主张,取得了杰出的成绩.读他的作品,既能体会到语言的古典式的朴素,又能领略现代生活的节奏和现代人的心理变化轨迹.正是这一独有的特色,令他的作...",1,gender,
赵薇：不是会想到不顺利，会想到没前途。因为我当时很胖，然后觉得各方面也并没有说是到了一种无人可及的地步，你的表演有待提高，你的胖瘦有待调整，很多方面你都处于一种不具备接受机遇的条件。然后你想你继续演戏下去，这个结果可以看到，所以我决定还是做一个知识分子这样的。,1,gender,
旋曲，我们感到音乐的节奏将快乐的奔放灌输到我们身上。我们用庄重而冷冰冰的表情和懒洋洋的举止将这种情绪掩盖起来，以便显出与那些咖啡馆音乐会里服饰华丽、装腔作势的女人们不同。她们就着火药味十足的曲调，唱着轻佻、放肆的歌曲，跑着上台，那尚武的举止犹如打了胜仗的将军。,0,gender,
同事们学以致用，慢慢地，办税大厅的嘈杂声小了，连大厅的保洁阿姨也学会了微笑服务。,0,gender,
"下星期英语之角的代课费就发了，听说今年春节系里要多分点奖金……""王贵不急不徐地下套子，舒缓安娜绷得很紧的经济斗争的弦，絮叨得安娜眉开眼笑了再峰回路转：""兄弟们难得来一趟。你都贤惠那么久了，干脆好人做到底啊！明天多少让他们带点回去啊！""安娜久经战场，原本已经笑意盎然了，顿时就沉下脸来：""没有！",0,gender,
小郑深深理解姨妈们的良苦用心，然而作为一名女性加班狗，又要家务纯熟，又要品位卓绝，几乎是不可能完成的任务啊。,0,gender,
"女儿唠叨阿兰为人的不是和不成熟,她瞧不起阿兰还是个穷学生,没有稳定的职业和薪水,而且毫无主见,凡事总是向着他自己家的人,认为阿兰不是理想的女婿.为了驯服阿兰,她怂恿女儿让阿兰去向贝特姑妈要她邓套漂亮而宽敞的住害.贝特姑妈是个古怪的人,她丈夫死后,她独自一人住在巴黎富人区帕西一套有5间房子的住宅里,整天醉心于房间的装饰,她可以因为对一个门把手的样式不满意而日夜不安,耿耿于怀,半夜里叫她的侄儿阿兰来替她换门...",0,gender,
南孙觉得来得及时，她冷冷盯着经纪，使他不自在，这种小滑头当然知道什么样的女性可以调笑两句，什么样的不可以。,0,gender,
可他的家乡连高速路还没有建设，仅有的一级路通道都没有，却着急下指标，显得有些滑稽。,1,gender,
不知他说了一句什么话，徐曼丽的脸上忽然飞起一片红晕来了；很娇媚地把头一扭，她又吃吃地笑着。,0,gender,
能那样雅致，文质彬彬，温良恭俭让。,1,gender,
平时在家看着我写作业的姥爷看见这个情景，就让我关掉电视去写作业。,1,gender,
进博会上“买买买”的绝对主力竟然是男性。,0,gender,
赫斯渥和杜洛埃两人看着她的俏丽的身影，爱心更加炽烈。她显示出来的惊人才华，在这种金碧辉煌的场面中效果突出地展露出来，又得到剧情表现的情感和性格的适当烘托，使她在他们眼里更加迷人。在杜洛埃眼里，她已经不是原来那个嘉莉了。他盼望和她一起...,0,gender,
是以为你爱她。你觉得她又美又好又可爱，你就要毁掉一切离开我，可是你并不爱她，你将来会发觉的。你什么人都不爱，尤金。你不爱什么人。你太自私了。要是你心里真有爱情，你多少也会给我一点儿的，因为我做尽了一个贤惠的妻子该做的事，可是那一切都没有用。我知道这些年来你并不喜欢我。我从你眼睛里看得出来，尤金。除了在不得已或者无法回避我的时候，你从没有象一个爱人该做的那样来亲近我。你又冷淡又不关心。现在，我回想一下，我...,0,gender,
咱是干啥的？咱是玩泥蛋的，咱是个农民！啥时候也不能张狂。,1,gender,
"老公正想说什么,电话里又传来这样的声音。",1,gender,
两间睡房来，多几个房客，大排骨总吃得起了。凯瑟琳跟我筹划着。她脸上光泽暗下去了，衣服光泽也暗淡了。家里买一点油荤，她都省给我们的好房客吃。不知怎么，她这副模样倒比曾经好看，更像她那个阶层精打细算，聪明贤淑的小家碧玉，那个当教授夫人之前的懂事女人。不知我爸爸怎样看，我是看她顺眼了许多。再去找一个房客来试试，我答应了凯瑟琳。,0,gender,
陆氏夫妇见她一眨眼间便连杀三人，明知无幸，一咬牙，提起刀剑分从左右攻上。李莫愁举拂尘正要击落，见武三娘持剑在侧，微微一笑，说道：「既有外人插手，就不便在屋中杀人了９她话声轻柔婉转，神态娇媚，君之明眸皓齿，肤色白腻，实是个出色的美人，也不见她如何提足抬腿，已轻飘飘的上了屋顶。陆氏夫妇与武三娘跟著跃上。,0,gender,
